,having_IP_Address,URL_Length,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,DNSRecord,Result
8114,0,0,1,1,0,2,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0
8115,0,2,1,0,0,2,2,0,0,0,1,1,2,0,1,0,0,1,0,1,1,1
8116,0,0,1,1,0,2,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0
8117,1,0,1,1,1,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8118,1,0,1,1,0,1,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8119,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
8120,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8121,1,2,1,1,0,0,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8122,0,0,1,1,0,2,2,1,1,1,0,2,2,2,1,0,1,1,1,1,1,1
8123,1,0,1,1,0,0,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
8124,1,0,1,1,0,0,0,1,1,1,0,1,2,1,1,0,1,1,1,1,1,1
8125,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8126,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0
8127,0,0,1,1,0,2,2,0,1,1,0,2,1,0,1,0,1,1,1,1,1,1
8128,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
8129,0,0,1,1,0,1,2,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
8130,0,0,1,1,0,2,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0
8131,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0
8132,1,0,1,1,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1,1,0
8133,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
8134,0,0,1,1,1,1,2,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
8135,1,0,1,1,0,2,2,0,1,1,1,2,0,2,1,1,1,1,1,1,1,1
8136,0,2,1,1,0,2,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1
8137,1,0,1,1,1,1,2,1,1,1,0,2,2,0,1,0,1,1,1,1,1,1
8138,1,0,0,1,0,2,2,0,0,1,1,1,2,2,0,0,0,1,0,1,1,1
8139,0,2,1,1,0,0,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
8140,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
8141,0,0,1,1,0,2,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0
8142,0,2,1,1,0,2,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
8143,0,2,1,1,0,2,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
8144,0,0,1,1,0,2,2,0,0,1,0,2,1,0,0,0,1,1,0,0,1,1
8145,0,0,1,1,0,1,0,1,1,1,0,1,0,2,1,1,1,1,1,1,1,0
8146,1,0,1,1,0,1,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
8147,0,0,1,0,0,1,2,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1
8148,1,0,1,0,0,1,0,0,1,0,1,0,2,0,1,0,1,1,1,1,0,0
8149,0,0,1,1,0,2,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
8150,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
8151,0,0,0,1,0,2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
8152,1,0,0,1,0,2,2,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1
8153,1,0,1,1,1,2,2,0,1,1,1,2,0,2,1,0,1,1,1,1,1,1
8154,1,0,1,1,0,2,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
8155,0,0,1,0,0,1,0,0,1,0,1,2,1,0,1,0,1,1,1,1,0,1
8156,1,0,1,1,0,2,2,1,0,1,0,2,1,0,1,0,1,1,0,1,1,1
8157,1,0,1,1,0,1,0,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
8158,0,0,1,1,0,1,2,0,1,1,0,1,2,2,1,0,1,1,1,1,1,1
8159,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0
8160,1,0,1,1,0,1,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
8161,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0
8162,1,0,0,1,1,2,2,0,0,1,1,2,2,0,0,0,0,0,0,0,1,1
8163,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0
8164,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
8165,0,0,1,1,0,1,0,1,0,1,0,0,2,0,1,0,0,1,0,1,1,0
8166,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0
8167,1,0,0,0,0,0,2,1,1,1,0,2,2,0,0,0,1,1,1,1,1,0
8168,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1
8169,1,0,0,1,0,2,2,0,1,1,1,2,1,1,1,0,1,1,1,1,1,1
8170,0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,1,1,1,1,0,1,0
8171,1,0,1,1,0,1,2,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
8172,0,2,0,0,0,0,2,0,1,1,0,0,2,0,1,1,1,0,1,0,1,0
8173,0,0,0,1,0,0,0,1,1,1,0,2,0,0,1,1,1,0,1,0,1,0
8174,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0
8175,1,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
8176,1,2,1,1,0,2,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
8177,1,2,1,1,0,0,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8178,1,0,0,1,0,0,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8179,1,2,0,1,0,0,2,0,1,1,1,1,2,1,1,0,1,1,1,1,1,1
8180,0,1,0,1,0,1,2,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0
8181,1,2,0,1,0,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
8182,1,1,1,1,0,1,0,1,1,1,0,0,2,2,0,0,1,1,1,1,1,0
8183,1,0,0,1,0,2,2,0,0,1,1,2,2,1,1,0,0,1,0,1,1,1
8184,1,0,1,1,0,2,2,0,1,1,1,2,1,1,1,0,1,1,1,1,1,1
8185,1,0,1,1,0,1,2,0,1,1,1,2,1,1,1,0,1,1,1,1,1,1
8186,1,0,1,1,0,1,0,1,1,1,1,0,2,0,1,0,1,1,1,1,1,0
8187,1,0,1,1,0,2,2,0,1,1,0,1,1,2,1,0,1,1,1,1,1,1
8188,0,1,0,0,0,0,2,1,1,1,0,0,2,0,1,0,1,0,1,0,1,0
8189,1,0,1,0,0,0,2,0,1,1,1,0,2,0,1,0,1,0,1,1,1,0
8190,1,0,1,0,0,0,2,1,1,1,0,1,2,0,1,1,1,0,1,1,1,0
8191,0,0,0,1,0,0,2,0,0,1,1,2,1,0,0,0,0,0,0,0,1,1
8192,1,0,1,0,0,0,0,1,1,1,0,0,2,2,1,1,1,0,1,1,1,0
8193,1,2,1,1,0,0,0,1,1,1,0,0,1,2,1,0,1,1,1,1,1,0
8194,0,0,0,1,0,0,2,0,0,1,1,1,0,2,0,0,0,1,0,0,1,1
8195,1,0,1,1,0,0,2,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1
8196,0,2,0,1,0,0,0,0,1,1,1,0,2,0,0,0,1,1,1,1,1,0
8197,1,2,1,1,0,0,1,0,1,1,1,2,0,0,1,0,1,1,1,1,1,0
8198,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
8199,0,2,0,1,0,0,2,0,0,1,1,1,2,1,0,0,1,1,0,0,1,1
8200,1,0,0,1,0,2,2,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
8201,0,0,1,0,0,2,2,0,1,0,1,1,2,0,1,0,1,1,1,1,1,1
8202,1,0,1,1,0,2,2,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0
8203,1,0,1,1,0,2,2,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1
8204,0,2,1,1,0,0,2,0,1,1,1,2,0,1,1,0,1,1,1,1,1,1
8205,1,0,1,1,0,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8206,1,2,1,1,0,0,1,1,1,1,0,2,2,0,0,0,1,1,1,1,1,0
8207,0,0,1,1,0,2,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0
8208,1,2,1,1,0,2,2,0,1,1,0,2,2,1,1,0,1,1,1,1,1,1
8209,1,2,1,1,1,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
8210,0,2,1,0,0,0,1,0,1,1,0,2,0,0,0,0,1,1,1,1,1,0
8211,0,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
8212,1,2,1,1,0,2,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
8213,0,2,0,1,1,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1
8214,0,1,0,1,0,0,2,0,1,1,1,1,2,1,0,0,1,1,1,1,1,1
8215,1,0,0,1,0,1,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
8216,0,0,0,1,0,0,2,1,0,1,0,2,2,0,1,0,0,0,0,0,1,1
8217,1,0,0,1,0,2,2,0,1,1,0,1,2,2,1,0,1,1,1,1,1,1
8218,0,0,0,1,1,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8219,1,0,1,1,0,2,2,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
8220,1,0,1,1,1,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8221,1,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8222,1,0,0,0,0,1,2,0,0,0,0,1,2,2,1,1,1,1,0,1,0,1
8223,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
8224,0,0,1,0,1,0,2,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1
8225,0,0,0,0,0,2,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1
8226,1,0,1,1,1,0,2,1,1,1,0,1,2,0,1,0,1,1,1,1,1,1
8227,1,2,1,1,1,2,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8228,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0
8229,1,2,1,1,0,2,2,0,0,1,1,2,1,1,1,0,0,1,0,1,1,1
8230,1,2,1,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
8231,0,0,1,1,0,1,2,0,1,1,0,2,0,2,1,0,1,1,1,1,1,1
8232,1,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0
8233,0,2,1,1,1,0,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
8234,0,0,1,0,1,0,2,0,1,0,1,2,1,0,1,0,1,1,1,1,1,1
8235,1,0,0,1,1,2,2,0,0,1,0,2,1,0,1,0,0,1,0,0,1,1
8236,1,0,0,0,0,1,2,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
8237,0,0,0,0,0,0,2,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0
8238,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0
8239,0,0,0,1,0,0,2,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1
8240,1,0,0,1,0,0,0,0,1,1,0,2,0,0,1,0,1,1,1,1,1,0
8241,1,0,0,1,0,1,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1
8242,1,0,0,0,1,2,2,0,1,0,0,2,1,2,0,0,1,1,1,1,1,1
8243,0,0,1,0,1,2,2,0,1,1,1,2,1,1,1,0,1,1,1,1,1,1
8244,1,0,1,1,0,2,2,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
8245,0,2,1,1,0,0,0,0,1,1,0,0,2,0,1,0,1,1,0,1,1,0
8246,1,2,0,0,1,0,2,0,1,0,1,1,1,2,0,0,1,1,1,1,1,1
8247,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0
8248,1,0,1,1,0,0,0,1,1,1,1,1,0,2,1,0,1,1,1,1,1,1
8249,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
8250,0,0,1,0,1,2,0,0,1,0,1,2,1,0,1,1,1,1,1,1,0,1
8251,1,0,1,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
8252,1,0,0,1,0,2,2,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
8253,0,2,0,1,0,2,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
8254,0,2,1,1,0,0,0,0,1,1,0,0,2,0,1,0,1,1,1,1,1,0
8255,1,0,1,1,0,0,2,0,1,1,0,2,0,0,1,0,1,1,1,1,1,1
8256,1,0,1,1,0,2,2,0,1,1,1,2,2,2,1,0,1,1,1,1,1,1
8257,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,0
8258,1,2,1,1,1,0,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
8259,0,0,1,1,0,0,2,0,0,1,0,1,2,1,1,0,1,1,0,1,1,1
8260,1,2,1,1,1,1,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
8261,1,0,1,1,0,1,0,0,1,1,0,0,2,0,0,0,1,1,1,1,1,0
8262,0,2,1,1,0,0,0,1,1,1,1,0,2,0,0,0,1,1,1,1,1,0
8263,0,2,1,1,0,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
8264,0,2,1,1,0,0,0,1,1,1,0,0,2,0,0,0,1,1,1,1,1,0
8265,0,0,1,1,0,0,2,0,1,1,1,2,1,2,1,0,1,1,1,1,1,1
8266,1,2,1,1,1,0,2,0,1,1,1,2,1,2,1,0,1,1,1,1,1,1
8267,0,0,1,1,1,1,2,0,1,1,0,2,1,1,1,0,1,1,1,1,1,1
8268,1,0,1,1,0,1,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8269,1,0,1,1,1,1,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
8270,1,0,0,1,0,0,2,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
8271,1,0,0,1,0,1,2,0,1,1,0,2,2,2,1,0,1,1,1,1,1,1
8272,0,0,1,1,0,0,2,0,1,1,1,0,2,0,0,0,1,1,1,1,1,0
8273,0,0,0,1,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0
8274,1,0,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
8275,1,2,1,1,0,2,2,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1
8276,1,0,1,1,0,0,2,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0
8277,0,0,1,0,0,2,2,0,1,0,0,2,2,0,1,0,1,1,1,1,0,1
8278,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0
8279,0,0,1,1,1,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8280,0,0,1,1,0,0,2,1,1,1,0,2,0,0,1,0,1,1,1,1,1,0
8281,0,0,0,1,1,2,2,0,0,0,1,1,2,0,0,0,1,1,0,0,1,1
8282,1,2,1,1,0,2,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
8283,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0
8284,0,0,0,1,0,0,1,1,1,1,1,2,0,0,1,0,1,1,1,1,1,0
8285,1,0,1,1,0,1,2,1,1,1,0,1,1,2,1,0,1,1,1,1,1,1
8286,0,0,1,1,1,2,2,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1
8287,0,0,0,1,0,2,2,0,1,1,0,2,0,0,1,0,1,1,1,1,1,0
8288,0,0,0,1,0,0,0,1,1,1,1,2,0,0,1,0,1,1,1,1,1,0
8289,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8290,0,2,1,1,0,2,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
8291,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0
8292,0,1,1,1,0,1,2,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
8293,1,2,1,1,1,2,2,0,1,1,1,2,0,2,1,0,1,1,1,1,1,1
8294,0,0,0,1,0,2,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
8295,0,0,0,1,0,2,2,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
8296,0,0,0,1,0,2,2,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1
8297,1,2,0,1,0,2,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
8298,1,0,1,1,0,0,2,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
8299,0,0,1,1,0,1,2,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0
8300,1,2,1,1,0,2,2,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1
8301,0,0,1,1,0,0,2,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0
8302,0,1,1,1,0,2,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
8303,0,0,1,1,0,0,2,1,1,1,0,2,0,0,1,0,1,1,1,1,1,0
8304,0,0,0,1,0,1,1,0,1,0,0,2,1,1,0,0,0,1,0,1,1,0
8305,0,0,1,1,0,0,2,1,1,1,0,2,2,0,1,0,1,1,1,1,1,0
8306,0,0,1,1,0,2,2,0,1,1,0,2,0,0,1,0,0,1,1,1,1,1
8307,1,0,1,1,0,1,2,1,1,1,0,1,2,0,1,0,0,1,1,1,1,0
8308,0,0,1,1,0,2,2,0,1,1,1,1,2,0,1,0,0,1,1,1,1,1
8309,1,0,1,1,0,2,2,0,1,1,0,2,1,1,1,0,0,1,1,1,1,1
8310,1,0,1,1,0,2,2,0,1,1,1,1,0,2,1,0,1,1,1,1,1,1
8311,1,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8312,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8313,1,0,0,1,0,1,2,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1
8314,1,2,0,1,0,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
8315,1,0,1,1,0,2,2,0,1,1,0,2,2,0,1,0,1,1,1,1,1,1
8316,1,0,1,1,0,2,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8317,0,0,1,1,0,2,0,1,1,1,0,0,2,0,1,0,1,1,1,1,1,0
8318,1,0,1,1,0,2,2,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1
8319,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0
8320,0,0,0,0,1,2,2,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1
8321,1,0,0,1,0,2,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
8322,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0
8323,1,0,1,1,1,0,2,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
8324,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
8325,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
8326,1,2,1,1,0,2,0,0,1,1,1,1,2,0,1,0,1,1,1,1,1,0
8327,0,0,0,1,0,0,1,1,1,1,0,0,2,2,1,0,1,1,1,1,1,0
8328,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
8329,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
8330,1,2,0,1,1,2,2,0,0,0,1,2,0,0,0,0,1,1,0,0,1,1
8331,0,0,1,1,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,1,1,0
8332,1,2,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
8333,0,0,1,1,0,2,2,1,0,1,0,2,1,2,1,0,1,1,0,0,1,1
8334,1,0,0,1,0,2,2,0,1,1,0,2,1,0,0,0,1,1,1,1,1,1
8335,1,0,1,1,0,1,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
8336,0,0,0,1,0,2,2,0,0,0,1,2,2,0,0,0,0,1,0,1,1,1
8337,1,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8338,1,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
8339,0,0,0,1,0,2,2,0,0,0,1,1,0,2,0,0,0,1,0,0,1,1
8340,1,0,1,1,1,2,2,0,0,1,1,2,1,0,1,0,1,1,0,1,1,1
8341,0,2,1,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
8342,0,0,1,1,0,2,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1
8343,0,0,1,1,0,2,2,0,1,1,1,2,0,0,1,0,1,1,1,1,1,1
8344,0,0,1,1,0,2,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8345,1,2,1,1,1,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8346,0,0,1,1,0,2,2,0,1,1,0,1,0,2,1,0,1,1,1,1,1,1
8347,1,0,1,1,0,2,0,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8348,1,2,1,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
8349,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0
8350,1,0,0,1,0,2,2,0,0,1,1,2,0,0,0,0,0,1,0,1,1,1
8351,1,0,1,1,0,2,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
8352,0,0,1,1,0,0,0,1,1,1,0,0,0,2,1,0,1,1,1,1,1,0
8353,1,0,1,1,1,1,2,0,1,1,1,2,0,0,1,0,1,1,1,1,1,1
8354,0,2,1,1,1,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8355,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0
8356,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0
8357,0,0,1,1,0,2,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
8358,1,2,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
8359,0,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
8360,0,0,0,0,0,2,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0
8361,0,1,0,1,0,0,2,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0
8362,0,2,1,0,0,1,2,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
8363,1,2,0,1,1,1,2,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
8364,0,0,0,1,0,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0
8365,1,0,0,1,0,2,1,0,1,1,1,1,2,0,1,0,1,1,1,1,1,0
8366,0,2,0,1,0,0,1,0,1,1,0,0,2,0,1,0,1,1,1,1,1,0
8367,0,0,1,1,0,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8368,1,0,0,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
8369,0,0,0,1,0,1,2,0,0,1,1,0,2,0,0,0,1,1,1,1,1,0
8370,0,0,0,1,1,0,2,0,1,1,0,1,2,0,1,0,1,1,1,1,1,1
8371,0,0,1,1,0,1,2,1,1,1,0,0,2,0,1,0,1,1,1,1,1,0
8372,1,0,1,1,0,2,2,0,1,1,1,1,0,2,1,0,1,1,1,1,1,1
8373,0,0,1,1,0,1,1,1,1,1,1,0,2,0,0,0,1,1,1,1,1,0
8374,0,0,1,1,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0
8375,1,0,1,1,0,2,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8376,0,0,1,1,0,2,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
8377,1,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8378,1,0,1,1,0,2,2,0,1,1,1,1,0,2,1,0,1,1,1,1,1,1
8379,0,0,1,1,0,0,2,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0
8380,1,2,1,1,0,0,2,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
8381,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
8382,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
8383,1,0,1,1,0,0,2,0,1,1,0,0,0,2,0,0,1,1,1,1,1,0
8384,1,0,1,1,0,2,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
8385,0,2,0,0,1,2,2,0,1,0,1,1,2,0,1,1,1,1,1,1,0,1
8386,1,0,1,1,0,2,2,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1
8387,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
8388,1,2,0,1,1,2,2,0,1,0,1,1,2,0,1,0,1,1,1,1,1,1
8389,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
8390,1,0,0,1,0,1,2,0,1,1,1,2,0,2,1,0,1,1,1,1,1,1
8391,0,0,0,1,1,2,2,0,1,1,0,2,1,0,1,0,1,1,1,1,1,1
8392,0,0,1,1,0,2,2,0,1,1,1,2,1,2,1,0,1,1,1,1,1,1
8393,0,2,0,1,1,2,2,0,0,1,1,2,2,2,0,0,0,1,0,0,1,1
8394,1,0,1,1,0,2,2,0,1,1,0,1,1,2,1,0,1,1,1,1,1,1
8395,0,0,1,0,0,2,2,0,1,0,1,2,2,2,1,0,1,1,1,1,0,1
8396,1,0,1,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
8397,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,1,0,0
8398,0,0,0,1,0,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0
8399,0,2,1,1,1,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
8400,1,0,0,1,0,2,2,0,0,1,1,2,1,2,0,0,0,0,0,0,1,1
8401,0,0,1,1,0,0,1,1,1,1,1,2,1,0,1,0,1,1,1,1,1,0
8402,1,0,1,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
8403,0,0,0,0,0,2,2,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1
8404,0,0,1,1,0,0,1,0,1,1,0,2,2,0,1,0,1,1,1,1,1,0
8405,0,2,1,0,0,0,1,0,1,0,1,2,0,1,1,1,1,1,1,1,0,0
8406,1,2,1,0,0,2,2,0,0,0,1,1,2,0,1,0,0,1,0,1,1,1
8407,1,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
